transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday,purchase_level
T0002841,C004186,18-25,Other,Seattle,Returning,P4012,Sports,502.12,20,401.7,3,1205.1,Credit Card,25-11-25,11,0,0,High
T0002842,C017233,36-45,Male,Dallas,Loyal,P4850,Sports,303.31,30,212.32,1,212.32,Mobile Wallet,01-12-25,23,0,0,Medium
T0002843,C005051,36-45,Male,San Francisco,Returning,P6882,Beauty,73.19,20,58.55,1,58.55,Credit Card,30-11-25,10,1,0,Low
T0002844,C032516,46-55,Male,Atlanta,Loyal,P2403,Sports,385.91,15,328.02,1,328.02,Cash,26-11-25,14,0,0,Medium
T0002845,C029832,26-35,Male,Miami,New,P8926,Home & Kitchen,1041.09,35,676.71,2,1353.42,PayPal,01-12-25,6,0,0,High
T0002846,C033475,56+,Male,Miami,Returning,P5412,Electronics,1859.54,35,1208.7,1,1208.7,Cash,01-12-25,20,0,0,High
T0002847,C023602,18-25,Male,Phoenix,Loyal,P6220,Sports,70.08,15,59.57,1,59.57,Mobile Wallet,29-11-25,9,1,0,Low
T0002848,C003634,46-55,Female,Chicago,Loyal,P2121,Books,44.29,20,35.43,1,35.43,PayPal,24-11-25,9,0,0,Low
T0002849,C032743,46-55,Male,San Francisco,New,P9704,Books,98.46,15,83.69,1,83.69,Gift Card,30-11-25,17,1,0,Low
T0002850,C010937,26-35,Other,New York,Loyal,P5354,Beauty,110.38,30,77.27,5,386.35,Credit Card,29-11-25,13,1,0,Medium
T0002851,C024097,18-25,Other,New York,New,P9665,Home & Kitchen,1198.39,20,958.71,1,958.71,Credit Card,25-11-25,11,0,0,High
T0002852,C010310,46-55,Other,Phoenix,Loyal,P2264,Electronics,953.56,30,667.49,1,667.49,Gift Card,29-11-25,9,1,0,High
T0002853,C016720,56+,Female,New York,Returning,P4852,Clothing,274.1,15,232.98,3,698.94,Credit Card,27-11-25,23,0,0,High
T0002854,C006744,26-35,Male,Miami,VIP,P3401,Groceries,94.59,20,75.67,1,75.67,Credit Card,27-11-25,6,0,0,Low
T0002855,C007559,26-35,Female,Dallas,Loyal,P8091,Electronics,2349.6,5,2232.12,2,4464.24,Mobile Wallet,28-11-25,6,0,1,High
T0002856,C014969,18-25,Male,San Francisco,New,P8587,Groceries,87.15,35,56.65,1,56.65,Credit Card,24-11-25,13,0,0,Low
T0002857,C033347,18-25,Other,Phoenix,Loyal,P4327,Footwear,179.91,60,71.96,1,71.96,Gift Card,29-11-25,5,1,0,Low
T0002858,C000169,46-55,Female,Los Angeles,VIP,P4425,Groceries,110.46,30,77.32,1,77.32,Mobile Wallet,25-11-25,21,0,0,Low
T0002859,C002887,46-55,Female,Dallas,Returning,P5111,Toys,21.54,20,17.23,2,34.46,Credit Card,29-11-25,21,1,0,Low
T0002860,C000806,18-25,Male,Dallas,New,P5698,Books,14.67,40,8.8,1,8.8,Debit Card,29-11-25,16,1,0,Low
T0002861,C016027,46-55,Male,Miami,Loyal,P3045,Home & Kitchen,1029.13,15,874.76,1,874.76,Mobile Wallet,26-11-25,17,0,0,High
T0002862,C003014,26-35,Other,Atlanta,New,P7892,Accessories,139.92,30,97.94,1,97.94,PayPal,29-11-25,17,1,0,Low
T0002863,C030918,46-55,Male,Los Angeles,Loyal,P9870,Beauty,160.54,5,152.51,1,152.51,Mobile Wallet,01-12-25,18,0,0,Low
T0002864,C023854,18-25,Female,San Francisco,Loyal,P4403,Toys,85.4,30,59.78,1,59.78,Gift Card,29-11-25,20,1,0,Low
T0002865,C025099,26-35,Male,Chicago,Returning,P8264,Groceries,73.66,25,55.24,1,55.24,PayPal,29-11-25,15,1,0,Low
T0002866,C009836,36-45,Female,Houston,New,P3379,Sports,370.5,20,296.4,1,296.4,Gift Card,29-11-25,12,1,0,Medium
T0002867,C011729,36-45,Female,San Francisco,Returning,P7464,Home & Kitchen,422.89,10,380.6,1,380.6,Gift Card,28-11-25,3,0,1,Medium
T0002868,C002318,46-55,Female,Seattle,VIP,P6918,Toys,220.49,25,165.37,2,330.74,Cash,24-11-25,0,0,0,Medium
T0002869,C027484,46-55,Female,San Francisco,Loyal,P5704,Beauty,133.97,35,87.08,2,174.16,PayPal,27-11-25,0,0,0,Low
T0002870,C014714,56+,Male,Atlanta,Returning,P6952,Books,92.03,30,64.42,1,64.42,Credit Card,27-11-25,3,0,0,Low
T0002871,C021090,56+,Female,Seattle,New,P3601,Home & Kitchen,276.38,20,221.1,2,442.2,PayPal,29-11-25,15,1,0,Medium
T0002872,C016271,18-25,Other,Los Angeles,New,P9040,Beauty,164.79,35,107.11,1,107.11,Debit Card,27-11-25,10,0,0,Low
T0002873,C027280,18-25,Male,New York,Loyal,P8954,Footwear,130.27,25,97.7,2,195.4,Debit Card,30-11-25,6,1,0,Low
T0002874,C020968,56+,Other,Phoenix,Loyal,P2847,Footwear,143,30,100.1,1,100.1,Debit Card,26-11-25,12,0,0,Low
T0002875,C017778,36-45,Other,Houston,VIP,P4314,Beauty,54.78,25,41.08,3,123.24,Cash,29-11-25,7,1,0,Low
T0002876,C005105,36-45,Male,Chicago,Returning,P3840,Toys,47.27,40,28.36,1,28.36,Debit Card,24-11-25,19,0,0,Low
T0002877,C024433,36-45,Female,San Francisco,New,P1496,Home & Kitchen,1060.61,30,742.43,2,1484.86,Debit Card,30-11-25,5,1,0,High
T0002878,C007826,26-35,Female,New York,New,P4312,Toys,284.42,10,255.98,1,255.98,Credit Card,28-11-25,6,0,1,Medium
T0002879,C032902,18-25,Male,Atlanta,Returning,P2115,Clothing,130.2,25,97.65,2,195.3,Cash,30-11-25,8,1,0,Low
T0002880,C003452,56+,Other,Atlanta,Loyal,P4665,Groceries,153.89,25,115.42,2,230.84,Gift Card,29-11-25,3,1,0,Medium
T0002881,C011754,18-25,Male,New York,Loyal,P4816,Clothing,244.98,20,195.98,1,195.98,Credit Card,29-11-25,23,1,0,Low
T0002882,C014627,26-35,Other,Dallas,New,P2829,Footwear,75.39,35,49,1,49,Cash,30-11-25,13,1,0,Low
T0002883,C033802,46-55,Male,Phoenix,Returning,P1003,Books,112.99,30,79.09,1,79.09,Mobile Wallet,01-12-25,12,0,0,Low
T0002884,C003010,46-55,Female,Houston,Returning,P5023,Electronics,2049.3,25,1536.98,1,1536.98,Mobile Wallet,28-11-25,10,0,1,High
T0002885,C026276,46-55,Other,Los Angeles,Loyal,P4453,Groceries,158.98,35,103.34,1,103.34,Cash,27-11-25,7,0,0,Low
T0002886,C004518,26-35,Female,Dallas,Returning,P8409,Footwear,325.84,15,276.96,3,830.88,Debit Card,28-11-25,5,0,1,High
T0002887,C030481,56+,Female,Dallas,New,P5051,Toys,112.34,20,89.87,1,89.87,PayPal,01-12-25,21,0,0,Low
T0002888,C018502,26-35,Other,New York,VIP,P4805,Toys,267.14,25,200.36,1,200.36,Credit Card,29-11-25,12,1,0,Medium
T0002889,C020362,36-45,Other,San Francisco,Loyal,P7303,Toys,299.42,25,224.56,2,449.12,Debit Card,26-11-25,23,0,0,Medium
T0002890,C021450,26-35,Female,Miami,New,P2459,Books,31.6,30,22.12,1,22.12,Mobile Wallet,25-11-25,21,0,0,Low
T0002891,C005662,26-35,Other,Dallas,Returning,P2268,Clothing,54,25,40.5,4,162,Mobile Wallet,28-11-25,17,0,1,Low
T0002892,C029934,26-35,Male,Phoenix,Returning,P4554,Electronics,405.68,5,385.4,1,385.4,Debit Card,29-11-25,23,1,0,Medium
T0002893,C000523,36-45,Female,Chicago,New,P6064,Toys,119.47,10,107.52,2,215.04,PayPal,29-11-25,21,1,0,Medium
T0002894,C024178,18-25,Male,Chicago,Loyal,P4810,Accessories,406.3,20,325.04,1,325.04,Cash,28-11-25,11,0,1,Medium
T0002895,C013152,36-45,Female,Seattle,New,P2937,Groceries,151.41,25,113.56,1,113.56,Credit Card,28-11-25,6,0,1,Low
T0002896,C019110,26-35,Female,Miami,Loyal,P8050,Home & Kitchen,256.86,10,231.17,2,462.34,Gift Card,29-11-25,5,1,0,Medium
T0002897,C019918,56+,Other,Chicago,New,P2918,Accessories,272.02,5,258.42,3,775.26,Cash,24-11-25,12,0,0,High
T0002898,C015898,56+,Other,Chicago,Returning,P8859,Electronics,999.61,30,699.73,1,699.73,Gift Card,01-12-25,22,0,0,High
T0002899,C030404,36-45,Female,New York,Loyal,P4561,Books,100.66,10,90.59,2,181.18,Debit Card,26-11-25,0,0,0,Low
T0002900,C024136,56+,Female,Seattle,Returning,P4121,Electronics,2039.81,10,1835.83,1,1835.83,Debit Card,26-11-25,5,0,0,High
T0002901,C032333,46-55,Male,Phoenix,New,P9766,Home & Kitchen,976.91,20,781.53,3,2344.59,Mobile Wallet,27-11-25,21,0,0,High
T0002902,C012808,56+,Female,San Francisco,New,P9730,Groceries,107.43,35,69.83,1,69.83,Cash,28-11-25,6,0,1,Low
T0002903,C016065,18-25,Male,San Francisco,New,P4902,Home & Kitchen,973.77,5,925.08,1,925.08,Gift Card,27-11-25,1,0,0,High
T0002904,C009868,36-45,Female,Phoenix,Loyal,P3724,Beauty,186.01,10,167.41,1,167.41,Gift Card,29-11-25,8,1,0,Low
T0002905,C000418,36-45,Male,Seattle,Returning,P6655,Groceries,107.33,35,69.76,1,69.76,PayPal,29-11-25,11,1,0,Low
T0002906,C026873,36-45,Female,Phoenix,Returning,P6261,Electronics,1965.98,40,1179.59,1,1179.59,PayPal,26-11-25,5,0,0,High
T0002907,C001567,36-45,Other,Miami,VIP,P1876,Toys,119.29,10,107.36,1,107.36,Mobile Wallet,01-12-25,8,0,0,Low
T0002908,C015270,56+,Male,Seattle,Loyal,P2648,Electronics,1982.55,20,1586.04,1,1586.04,Debit Card,27-11-25,2,0,0,High
T0002909,C022704,46-55,Other,New York,Loyal,P2237,Electronics,1614.93,40,968.96,1,968.96,Debit Card,26-11-25,11,0,0,High
T0002910,C000629,46-55,Female,Seattle,Loyal,P7047,Groceries,173.07,35,112.5,1,112.5,Debit Card,26-11-25,14,0,0,Low
T0002911,C021956,36-45,Male,Los Angeles,New,P3524,Beauty,224.16,25,168.12,1,168.12,Mobile Wallet,01-12-25,21,0,0,Low
T0002912,C000096,46-55,Female,Miami,Returning,P9929,Electronics,1063.52,20,850.82,1,850.82,Debit Card,01-12-25,5,0,0,High
T0002913,C024660,18-25,Male,New York,New,P8428,Accessories,151.05,10,135.95,1,135.95,Gift Card,27-11-25,22,0,0,Low
T0002914,C020154,56+,Male,San Francisco,Loyal,P8992,Footwear,119.63,20,95.7,2,191.4,Credit Card,27-11-25,15,0,0,Low
T0002915,C006813,18-25,Other,Atlanta,New,P7385,Sports,209.15,25,156.86,1,156.86,Gift Card,27-11-25,20,0,0,Low
T0002916,C013448,26-35,Male,Miami,New,P4854,Sports,49.41,25,37.06,2,74.12,Mobile Wallet,28-11-25,10,0,1,Low
T0002917,C034722,18-25,Male,Seattle,Loyal,P9212,Electronics,2338.4,10,2104.56,1,2104.56,PayPal,25-11-25,6,0,0,High
T0002918,C015609,56+,Female,Dallas,VIP,P3237,Accessories,70.75,10,63.68,5,318.4,Cash,29-11-25,18,1,0,Medium
T0002919,C027514,26-35,Other,Miami,New,P6410,Toys,264.61,15,224.92,1,224.92,Cash,27-11-25,12,0,0,Medium
T0002920,C032246,26-35,Female,Miami,New,P4304,Books,61.07,10,54.96,1,54.96,Credit Card,25-11-25,15,0,0,Low
T0002921,C003926,56+,Female,Los Angeles,Returning,P1566,Books,108.54,20,86.83,2,173.66,Credit Card,29-11-25,20,1,0,Low
T0002922,C009331,18-25,Male,Atlanta,Returning,P8701,Groceries,186.86,40,112.12,1,112.12,Gift Card,29-11-25,17,1,0,Low
T0002923,C018339,56+,Female,Chicago,Returning,P8646,Sports,496.3,35,322.6,1,322.6,Credit Card,25-11-25,1,0,0,Medium
T0002924,C006097,36-45,Female,Houston,Loyal,P7970,Electronics,1106.37,40,663.82,1,663.82,Cash,25-11-25,9,0,0,High
T0002925,C002878,46-55,Other,Los Angeles,Returning,P1014,Books,52.43,30,36.7,1,36.7,Cash,25-11-25,12,0,0,Low
T0002926,C015170,56+,Other,Miami,Loyal,P2603,Electronics,2421.11,25,1815.83,1,1815.83,Cash,30-11-25,10,1,0,High
T0002927,C034063,18-25,Other,Atlanta,Loyal,P4737,Groceries,70.67,15,60.07,3,180.21,Gift Card,28-11-25,23,0,1,Low
T0002928,C027071,46-55,Male,San Francisco,New,P3752,Sports,258.47,35,168.01,1,168.01,Mobile Wallet,25-11-25,6,0,0,Low
T0002929,C024412,36-45,Male,Seattle,Loyal,P7811,Home & Kitchen,366.75,35,238.39,2,476.78,Credit Card,28-11-25,14,0,1,Medium
T0002930,C030046,36-45,Female,Phoenix,Loyal,P9785,Footwear,194.39,15,165.23,1,165.23,PayPal,29-11-25,20,1,0,Low
T0002931,C005565,56+,Male,Miami,Returning,P5463,Footwear,225.34,60,90.14,2,180.28,PayPal,26-11-25,5,0,0,Low
T0002932,C006264,56+,Female,Los Angeles,Returning,P4818,Books,81.25,40,48.75,1,48.75,Debit Card,26-11-25,3,0,0,Low
T0002933,C033124,46-55,Female,Dallas,New,P2743,Footwear,80.72,30,56.5,2,113,Gift Card,24-11-25,4,0,0,Low
T0002934,C008750,56+,Other,Chicago,Loyal,P2295,Home & Kitchen,432.24,30,302.57,1,302.57,Debit Card,30-11-25,19,1,0,Medium
T0002935,C025845,36-45,Female,Los Angeles,VIP,P5503,Electronics,2490.52,20,1992.42,1,1992.42,Gift Card,01-12-25,12,0,0,High
T0002936,C004905,36-45,Female,Dallas,Returning,P1228,Groceries,18.96,15,16.12,1,16.12,Debit Card,26-11-25,19,0,0,Low
T0002937,C004082,18-25,Female,New York,Returning,P7891,Home & Kitchen,462.36,10,416.12,1,416.12,Mobile Wallet,26-11-25,10,0,0,Medium
T0002938,C028508,36-45,Female,New York,Returning,P1708,Groceries,46.3,20,37.04,1,37.04,Debit Card,01-12-25,15,0,0,Low
T0002939,C008567,56+,Other,San Francisco,VIP,P5402,Groceries,59.93,20,47.94,2,95.88,Debit Card,01-12-25,9,0,0,Low
T0002940,C015518,46-55,Other,Houston,Loyal,P7209,Sports,291,35,189.15,3,567.45,Mobile Wallet,25-11-25,21,0,0,High
T0002941,C019116,26-35,Male,Miami,New,P8641,Electronics,2468.45,25,1851.34,1,1851.34,Gift Card,24-11-25,17,0,0,High
T0002942,C017105,46-55,Other,Seattle,New,P5018,Accessories,408.07,5,387.67,1,387.67,Credit Card,30-11-25,2,1,0,Medium
T0002943,C020645,36-45,Male,Los Angeles,VIP,P3856,Footwear,107.02,35,69.56,2,139.12,Gift Card,29-11-25,6,1,0,Low
T0002944,C025753,46-55,Female,New York,New,P4191,Accessories,77.35,50,38.67,1,38.67,Gift Card,24-11-25,1,0,0,Low
T0002945,C021382,26-35,Male,New York,New,P7725,Sports,371.59,25,278.69,1,278.69,Credit Card,25-11-25,19,0,0,Medium
T0002946,C020845,46-55,Female,Dallas,VIP,P8733,Groceries,175.88,20,140.7,1,140.7,PayPal,29-11-25,6,1,0,Low
T0002947,C029672,36-45,Other,Los Angeles,Returning,P1327,Books,28.03,35,18.22,1,18.22,Cash,27-11-25,9,0,0,Low
T0002948,C017823,56+,Male,Houston,Loyal,P7071,Footwear,92.46,5,87.84,2,175.68,Cash,30-11-25,21,1,0,Low
T0002949,C015310,18-25,Male,Miami,Loyal,P5063,Footwear,248.91,10,224.02,1,224.02,PayPal,25-11-25,11,0,0,Medium
T0002950,C004895,56+,Other,Miami,Loyal,P7826,Electronics,848.42,15,721.16,1,721.16,PayPal,25-11-25,11,0,0,High
T0002951,C013285,56+,Other,Dallas,Returning,P2773,Beauty,19.96,30,13.97,1,13.97,Credit Card,26-11-25,21,0,0,Low
T0002952,C008921,36-45,Female,Atlanta,VIP,P1311,Clothing,104.69,30,73.28,2,146.56,Gift Card,27-11-25,17,0,0,Low
T0002953,C007142,36-45,Male,New York,Returning,P6503,Clothing,78.99,25,59.24,1,59.24,PayPal,01-12-25,2,0,0,Low
T0002954,C010185,18-25,Other,Seattle,VIP,P2874,Clothing,111.74,40,67.04,1,67.04,Credit Card,01-12-25,3,0,0,Low
T0002955,C006925,46-55,Male,Seattle,Returning,P7028,Beauty,205.47,30,143.83,1,143.83,Gift Card,28-11-25,21,0,1,Low
T0002956,C010773,36-45,Other,Dallas,New,P2522,Electronics,1732.29,25,1299.22,1,1299.22,Mobile Wallet,24-11-25,16,0,0,High
T0002957,C029463,18-25,Other,Seattle,Returning,P4255,Beauty,77.14,50,38.57,1,38.57,Gift Card,29-11-25,10,1,0,Low
T0002958,C030544,56+,Male,Phoenix,New,P5277,Clothing,134.42,10,120.98,1,120.98,Gift Card,29-11-25,23,1,0,Low
T0002959,C020581,18-25,Other,Seattle,New,P2015,Sports,144.07,25,108.05,1,108.05,Credit Card,26-11-25,16,0,0,Low
T0002960,C026642,46-55,Other,Chicago,Returning,P8510,Home & Kitchen,675.51,25,506.63,1,506.63,Mobile Wallet,24-11-25,1,0,0,High
T0002961,C007913,36-45,Other,New York,Returning,P3372,Groceries,49.12,25,36.84,5,184.2,Mobile Wallet,30-11-25,18,1,0,Low
T0002962,C023481,26-35,Other,Los Angeles,Returning,P9686,Beauty,232.54,40,139.52,1,139.52,Mobile Wallet,27-11-25,5,0,0,Low
T0002963,C013608,56+,Other,Miami,New,P3779,Electronics,784.01,5,744.81,3,2234.43,PayPal,01-12-25,8,0,0,High
T0002964,C029617,26-35,Female,Phoenix,VIP,P6765,Electronics,1823.25,40,1093.95,1,1093.95,Gift Card,30-11-25,15,1,0,High
T0002965,C020206,56+,Other,Los Angeles,Returning,P6453,Accessories,203.04,25,152.28,2,304.56,Mobile Wallet,28-11-25,7,0,1,Medium
T0002966,C030366,56+,Other,Phoenix,New,P2325,Home & Kitchen,1074.95,30,752.46,2,1504.92,PayPal,29-11-25,14,1,0,High
T0002967,C017368,26-35,Other,Phoenix,Loyal,P6091,Books,41.28,35,26.83,2,53.66,Gift Card,01-12-25,20,0,0,Low
T0002968,C007859,36-45,Female,Dallas,Returning,P7334,Footwear,35.09,15,29.83,1,29.83,Cash,29-11-25,21,1,0,Low
T0002969,C005926,26-35,Other,Los Angeles,New,P1729,Clothing,49.71,20,39.77,3,119.31,Cash,27-11-25,5,0,0,Low
T0002970,C010330,56+,Male,Atlanta,Returning,P7664,Books,12.8,25,9.6,1,9.6,Credit Card,30-11-25,4,1,0,Low
T0002971,C019938,46-55,Female,Miami,Returning,P2534,Accessories,161.9,20,129.52,1,129.52,PayPal,26-11-25,15,0,0,Low
T0002972,C002644,56+,Other,Seattle,VIP,P6476,Clothing,208.27,25,156.2,2,312.4,Debit Card,30-11-25,16,1,0,Medium
T0002973,C014092,26-35,Female,New York,Returning,P4903,Home & Kitchen,631.45,20,505.16,2,1010.32,Credit Card,26-11-25,22,0,0,High
T0002974,C021483,46-55,Female,Phoenix,Loyal,P4166,Accessories,132.02,25,99.02,2,198.04,Credit Card,01-12-25,16,0,0,Low
T0002975,C009721,46-55,Other,Chicago,Returning,P7443,Clothing,299.65,15,254.7,2,509.4,Gift Card,01-12-25,15,0,0,High
T0002976,C005978,18-25,Female,New York,Loyal,P2860,Home & Kitchen,102.2,30,71.54,1,71.54,Gift Card,24-11-25,14,0,0,Low
T0002977,C016268,18-25,Male,Atlanta,Returning,P4156,Toys,190.73,15,162.12,1,162.12,PayPal,01-12-25,5,0,0,Low
T0002978,C023314,56+,Other,Dallas,Loyal,P4747,Books,97.19,25,72.89,2,145.78,Mobile Wallet,25-11-25,12,0,0,Low
T0002979,C025969,56+,Other,New York,Loyal,P2610,Books,115.17,25,86.38,1,86.38,Credit Card,26-11-25,1,0,0,Low
T0002980,C033651,36-45,Male,Chicago,Loyal,P8459,Footwear,143.42,20,114.74,1,114.74,Cash,24-11-25,4,0,0,Low
T0002981,C003209,26-35,Male,New York,New,P3950,Home & Kitchen,694.96,10,625.46,1,625.46,Credit Card,29-11-25,22,1,0,High
T0002982,C019585,36-45,Male,Los Angeles,Loyal,P6455,Beauty,70.4,60,28.16,1,28.16,Gift Card,28-11-25,6,0,1,Low
T0002983,C017051,56+,Male,Seattle,Loyal,P4300,Toys,19.76,5,18.77,1,18.77,PayPal,29-11-25,6,1,0,Low
T0002984,C011395,18-25,Female,San Francisco,VIP,P4332,Sports,320.26,20,256.21,1,256.21,Credit Card,28-11-25,2,0,1,Medium
T0002985,C002037,46-55,Female,Houston,New,P9151,Clothing,185.39,15,157.58,1,157.58,Debit Card,29-11-25,13,1,0,Low
T0002986,C026503,18-25,Male,Phoenix,Returning,P2883,Toys,89.82,30,62.87,1,62.87,Cash,30-11-25,6,1,0,Low
T0002987,C029636,36-45,Other,Los Angeles,Loyal,P2019,Home & Kitchen,297.99,20,238.39,1,238.39,Cash,29-11-25,13,1,0,Medium
T0002988,C016375,56+,Female,Dallas,New,P3465,Groceries,59.78,35,38.86,1,38.86,Mobile Wallet,28-11-25,7,0,1,Low
T0002989,C006208,56+,Female,New York,Returning,P3274,Clothing,166.81,30,116.77,2,233.54,PayPal,29-11-25,5,1,0,Medium
T0002990,C030281,56+,Male,Miami,Returning,P4538,Electronics,1749.12,60,699.65,1,699.65,Credit Card,26-11-25,10,0,0,High
T0002991,C006679,46-55,Other,Phoenix,Returning,P4303,Books,87.88,5,83.49,4,333.96,Credit Card,01-12-25,9,0,0,Medium
T0002992,C009162,26-35,Male,New York,New,P4108,Home & Kitchen,350.58,35,227.88,2,455.76,Cash,26-11-25,13,0,0,Medium
T0002993,C007960,56+,Female,Houston,VIP,P5552,Electronics,2162.22,15,1837.89,1,1837.89,Mobile Wallet,29-11-25,13,1,0,High
T0002994,C000784,18-25,Female,Dallas,Returning,P9939,Footwear,185.29,30,129.7,1,129.7,Gift Card,25-11-25,11,0,0,Low
T0002995,C004042,46-55,Female,Dallas,New,P5313,Accessories,278.59,15,236.8,1,236.8,Gift Card,27-11-25,12,0,0,Medium
T0002996,C014568,36-45,Other,Seattle,New,P8155,Sports,152.43,15,129.57,1,129.57,Cash,24-11-25,12,0,0,Low
T0002997,C008567,26-35,Female,Houston,Loyal,P1310,Sports,242.24,15,205.9,1,205.9,Mobile Wallet,30-11-25,20,1,0,Medium
T0002998,C012985,36-45,Male,Los Angeles,Returning,P2011,Electronics,271.34,20,217.07,2,434.14,Credit Card,28-11-25,14,0,1,Medium
T0002999,C026253,18-25,Other,Houston,Loyal,P7935,Books,71.39,30,49.97,2,99.94,PayPal,27-11-25,5,0,0,Low
T0003000,C024396,26-35,Other,San Francisco,Loyal,P1647,Footwear,269.64,25,202.23,1,202.23,Credit Card,24-11-25,8,0,0,Medium
T0003001,C005508,46-55,Female,Houston,Returning,P4441,Groceries,110.99,10,99.89,1,99.89,Credit Card,27-11-25,22,0,0,Low
T0003002,C016963,36-45,Other,Atlanta,Returning,P1025,Books,42.55,30,29.78,1,29.78,PayPal,25-11-25,17,0,0,Low
T0003003,C004915,46-55,Female,New York,Loyal,P1157,Toys,252.08,10,226.87,2,453.74,Cash,26-11-25,23,0,0,Medium
T0003004,C001429,46-55,Male,New York,Returning,P9767,Sports,53.43,5,50.76,1,50.76,Debit Card,26-11-25,16,0,0,Low
T0003005,C004226,36-45,Other,Seattle,New,P7343,Toys,82.13,30,57.49,1,57.49,Cash,24-11-25,18,0,0,Low
T0003006,C012960,26-35,Other,Atlanta,Loyal,P4676,Clothing,34.01,25,25.51,1,25.51,Credit Card,01-12-25,16,0,0,Low
T0003007,C029061,56+,Female,Miami,Loyal,P9407,Beauty,104.32,20,83.46,1,83.46,Debit Card,28-11-25,0,0,1,Low
T0003008,C008441,46-55,Female,Phoenix,Returning,P7834,Home & Kitchen,319.17,40,191.5,1,191.5,Debit Card,25-11-25,4,0,0,Low
T0003009,C006028,56+,Female,Chicago,New,P5257,Footwear,248.43,5,236.01,1,236.01,Mobile Wallet,24-11-25,8,0,0,Medium
T0003010,C021729,18-25,Other,Phoenix,Returning,P3772,Books,14.03,30,9.82,1,9.82,Mobile Wallet,29-11-25,23,1,0,Low
T0003011,C008030,26-35,Other,Chicago,Returning,P9146,Sports,39.53,50,19.76,1,19.76,Mobile Wallet,01-12-25,23,0,0,Low
T0003012,C002799,46-55,Female,Chicago,New,P3352,Toys,170.35,35,110.73,1,110.73,Mobile Wallet,26-11-25,3,0,0,Low
T0003013,C030212,26-35,Other,Dallas,Returning,P5324,Accessories,375.84,15,319.46,1,319.46,Debit Card,25-11-25,17,0,0,Medium
T0003014,C003319,18-25,Male,Phoenix,New,P3158,Clothing,151.14,5,143.58,1,143.58,Credit Card,29-11-25,10,1,0,Low
T0003015,C011010,26-35,Male,Phoenix,New,P9614,Home & Kitchen,355.49,10,319.94,2,639.88,Gift Card,25-11-25,16,0,0,High
T0003016,C028388,18-25,Other,Phoenix,Loyal,P2672,Home & Kitchen,610.81,15,519.19,1,519.19,Gift Card,28-11-25,11,0,1,High
T0003017,C025887,26-35,Female,Chicago,Returning,P9192,Books,43.9,35,28.54,1,28.54,Gift Card,01-12-25,13,0,0,Low
T0003018,C032515,56+,Male,Miami,New,P7078,Footwear,124.8,35,81.12,1,81.12,PayPal,24-11-25,6,0,0,Low
T0003019,C001933,46-55,Female,Phoenix,Loyal,P7391,Groceries,92.2,10,82.98,2,165.96,Cash,24-11-25,8,0,0,Low
T0003020,C025083,46-55,Female,Chicago,New,P1863,Accessories,310.88,10,279.79,1,279.79,Mobile Wallet,25-11-25,17,0,0,Medium
T0003021,C027962,26-35,Male,Los Angeles,Loyal,P2723,Books,71.55,30,50.08,1,50.08,Gift Card,26-11-25,9,0,0,Low
T0003022,C011326,56+,Other,Seattle,Loyal,P9901,Toys,41.39,35,26.9,4,107.6,Credit Card,27-11-25,6,0,0,Low
T0003023,C023197,18-25,Female,Chicago,Returning,P5385,Beauty,62.38,40,37.43,1,37.43,Cash,28-11-25,22,0,1,Low
T0003024,C014072,36-45,Other,Atlanta,New,P5279,Electronics,166.56,10,149.9,1,149.9,Debit Card,30-11-25,6,1,0,Low
T0003025,C012266,56+,Female,New York,Returning,P3943,Groceries,90.44,30,63.31,1,63.31,Debit Card,25-11-25,9,0,0,Low
T0003026,C018022,56+,Female,San Francisco,New,P1425,Footwear,276.44,20,221.15,2,442.3,Debit Card,01-12-25,18,0,0,Medium
T0003027,C018341,56+,Other,Seattle,New,P7485,Clothing,135.99,30,95.19,2,190.38,PayPal,26-11-25,18,0,0,Low
T0003028,C029230,18-25,Female,San Francisco,New,P3255,Groceries,199.87,20,159.9,1,159.9,Mobile Wallet,26-11-25,16,0,0,Low
T0003029,C009741,18-25,Other,New York,Loyal,P6927,Sports,455.2,20,364.16,5,1820.8,PayPal,24-11-25,16,0,0,High
T0003030,C002271,18-25,Female,Los Angeles,New,P7290,Footwear,149.97,20,119.98,2,239.96,Debit Card,28-11-25,23,0,1,Medium
T0003031,C016108,18-25,Male,Atlanta,Loyal,P6982,Beauty,243.57,25,182.68,1,182.68,Cash,28-11-25,9,0,1,Low
T0003032,C019341,56+,Male,San Francisco,Returning,P3097,Sports,391.59,25,293.69,3,881.07,Debit Card,29-11-25,20,1,0,High
T0003033,C032696,36-45,Female,Phoenix,VIP,P2702,Groceries,184.29,20,147.43,1,147.43,Mobile Wallet,30-11-25,9,1,0,Low
T0003034,C027001,18-25,Male,New York,Loyal,P4315,Electronics,355.26,35,230.92,1,230.92,Debit Card,25-11-25,10,0,0,Medium
T0003035,C031394,56+,Other,Los Angeles,Loyal,P1008,Electronics,1460.34,10,1314.31,2,2628.62,PayPal,25-11-25,21,0,0,High
T0003036,C003997,18-25,Other,San Francisco,New,P7092,Beauty,228.03,35,148.22,1,148.22,Gift Card,27-11-25,19,0,0,Low
